train_losses,val_losses,val_accuracies,val_sensitivities,val_specificities,Fold
0.540444655077798,0.459874616584916,0.8405797101449275,0.9,0.7948717948717948,0
0.3036158638341086,0.3569960514272469,0.8405797101449275,0.9,0.7948717948717948,0
0.2006767498595374,0.31771239379177924,0.855072463768116,0.9333333333333333,0.7948717948717948,0
0.15158985555171967,0.29896554167287936,0.855072463768116,0.9333333333333333,0.7948717948717948,0
0.12253943085670471,0.29116350703913235,0.8695652173913043,0.9666666666666667,0.7948717948717948,0
0.10193354529993874,0.287297070728264,0.8695652173913043,0.9666666666666667,0.7948717948717948,0
0.08782466713871274,0.28748192211640056,0.8695652173913043,0.9666666666666667,0.7948717948717948,0
0.07757892087101936,0.28916284115310165,0.8695652173913043,0.9666666666666667,0.7948717948717948,0
0.0654471144080162,0.29212428032812,0.8840579710144928,0.9666666666666667,0.8205128205128205,0
0.059643394712890895,0.2978950123154167,0.8840579710144928,0.9666666666666667,0.8205128205128205,0
0.05277240861739431,0.30420290569410374,0.8840579710144928,0.9666666666666667,0.8205128205128205,0
0.047120116118873866,0.3119369947311023,0.8840579710144928,0.9666666666666667,0.8205128205128205,0
0.040796619440828054,0.31902784187400685,0.8840579710144928,0.9666666666666667,0.8205128205128205,0
0.03766065090894699,0.3264709809201135,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.033616786157446246,0.33566104514065426,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.029776746407151222,0.3436803762881976,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.027620710964713777,0.3516259816664177,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.025178065789597377,0.3600165251898917,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.02387700243187802,0.36966155210266943,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.020791506793882166,0.3773849355596779,0.8985507246376812,0.9666666666666667,0.8461538461538461,0
0.5346055529334328,0.512491864570673,0.7681159420289855,0.6333333333333333,0.8717948717948718,1
0.2993915671652014,0.4657671762549359,0.7681159420289855,0.6333333333333333,0.8717948717948718,1
0.20936874381520532,0.45667252333267877,0.7681159420289855,0.6333333333333333,0.8717948717948718,1
0.16740301617167214,0.4558047159858372,0.7681159420289855,0.6333333333333333,0.8717948717948718,1
0.14522758424282073,0.4557909637257673,0.782608695652174,0.6666666666666666,0.8717948717948718,1
0.1275479629635811,0.45503174394801044,0.782608695652174,0.6666666666666666,0.8717948717948718,1
0.11601900431242856,0.45314663907755975,0.782608695652174,0.6666666666666666,0.8717948717948718,1
0.10838569578799334,0.45167098615480505,0.7971014492753623,0.7,0.8717948717948718,1
0.10175619931383566,0.4508088585259258,0.8115942028985508,0.7333333333333333,0.8717948717948718,1
0.0950438759543679,0.4492385180100151,0.8260869565217391,0.7666666666666667,0.8717948717948718,1
0.09030543091622266,0.44847144294476166,0.8260869565217391,0.7666666666666667,0.8717948717948718,1
0.08486301682212136,0.44724356653033825,0.8260869565217391,0.7666666666666667,0.8717948717948718,1
0.08065825199539012,0.4460180259269217,0.855072463768116,0.8333333333333334,0.8717948717948718,1
0.07766929641366005,0.44436778236126556,0.8695652173913043,0.8666666666666667,0.8717948717948718,1
0.0737831858071414,0.44409975020781806,0.8695652173913043,0.8666666666666667,0.8717948717948718,1
