epoch,train_loss,val_loss,val_auc
0,1.0312491700749422,0.945044711779169,0.7406985821966978
1,0.9502964986976007,0.9086605366795957,0.7626406586503948
2,0.9282091174071379,0.8966820590090301,0.7696670854271357
3,0.9119305035906021,0.8881645872277333,0.7734283022254128
4,0.8998309658890759,0.8847401172618845,0.7756725592246949
5,0.8958847568135286,0.8803444096323381,0.7775493539124192
6,0.8871280594952302,0.8753384533395226,0.7797159906676238
7,0.8799952932980466,0.8752601092331136,0.7802077351040919
8,0.8751405295691024,0.8741641490822772,0.7806119885139986
9,0.8778869016852902,0.874006101167507,0.7801215900933236
10,0.8741208263177426,0.873774110607894,0.7806205132806892
11,0.8722558404868568,0.873087984038407,0.7809466977745871
12,0.8695459445177175,0.8733702436570199,0.7802790739411343
13,0.8664858235674462,0.873756157145219,0.780550969131371
14,0.8663727402406249,0.8734252355387797,0.7806712132089016
15,0.8657809797342403,0.8724807039383919,0.7810131012203877
16,0.8623196573457766,0.8724594443075119,0.7812544867193109
17,0.8610728287584509,0.8727710262952048,0.7808215183058148
18,0.8624665617802398,0.8735370070438364,0.7805805814788227
19,0.8590372387315416,0.8727421492702836,0.7807573582196699
20,0.8603698578730816,0.873395675281529,0.7806348707824838
21,0.8582206630079616,0.8731425856058802,0.7806958901651112
22,0.8577417201700049,0.8731845993884281,0.7805590452261306
23,0.8618572721258537,0.8730233309001095,0.7808412598707823
24,0.8611056062114627,0.8732264391970184,0.7806362167982771
