epoch,train_loss,val_loss,val_auc
0,1.019182362882212,0.9385349147842246,0.7554955581478823
1,0.9491209139017016,0.9115995757439245,0.7646307430007179
2,0.9302314197872028,0.8995202330911782,0.7687627871500358
3,0.9169428021148649,0.8927541213385654,0.7702128948312993
4,0.9059296360098243,0.8887468821082152,0.7726500807609475
5,0.8961528669304131,0.8879247348884056,0.7720286701363964
6,0.8880656093394096,0.886951803100255,0.7731606694185211
7,0.8848837042819017,0.8860000414365656,0.7737762473079685
8,0.881575059951592,0.8870018047671164,0.7733773779612348
9,0.8777160636808622,0.8851574830404245,0.7750177225412779
10,0.8781978750771806,0.8850847153165051,0.7739898151471643
11,0.875278266893446,0.8840275475790557,0.7757149587221823
12,0.8734244688801266,0.8833780439199674,0.7759594849246231
13,0.8747812374741787,0.8834682089733468,0.7757916816223978
14,0.8692993075182076,0.8832844156974945,0.7759316672648959
15,0.8689589574143238,0.8855613192939121,0.7743496500358937
16,0.8675526977287445,0.8817820512545652,0.7769420764536971
17,0.8667654973598475,0.8815463106412114,0.777238872936109
18,0.8656418338962101,0.8819157303506726,0.7774899048815506
19,0.8653047913235685,0.8805245271779274,0.7786878589375449
20,0.8621950812278002,0.88055900657535,0.7777609027279253
21,0.8619552450784759,0.8815276502104304,0.7778587132089018
22,0.865065804733498,0.8803194453639369,0.7785961055276382
23,0.8603977504598425,0.8814431282383979,0.7779506909547738
24,0.8613723533313603,0.8808137566282168,0.7775450915290739
25,0.8591625532731385,0.8808799047226105,0.7776691493180187
26,0.8595024316180768,0.8802804014706638,0.7785891511127063
27,0.8599882265563848,0.8797259232623956,0.7791468503230438
28,0.8611003069209267,0.8789455549205105,0.7793016421392678
29,0.8587751924921402,0.879555233792548,0.7789296931083991
30,0.8581339701934099,0.8797274573361118,0.7786654253409905
31,0.8594377555704884,0.8789712591086399,0.7795089285714285
32,0.8604349798907193,0.8796421937868247,0.7787210606604451
33,0.8566201603267536,0.878293626300485,0.779954459798995
34,0.8606398422015055,0.8785562963453893,0.7795354002153625
35,0.8577161502454344,0.8788248348952136,0.779185884781048
36,0.8569508550866333,0.8796976403611918,0.7789453966259872
37,0.8576182880306131,0.8793800282266169,0.7793711862885857
38,0.8569845756597035,0.8791191091261663,0.7794483578607322
39,0.8573863660067635,0.8800808254285437,0.7786062006460875
40,0.8528095677079619,0.8795833883349171,0.7792527368987797
41,0.8565540269257089,0.8799595284515016,0.7790896446518306
