epoch,train_loss,val_loss,val_auc
0,0.9932118529050922,0.9128561397813452,0.766394472361809
1,0.942111612793788,0.8859638984131734,0.7795692749461594
2,0.9250640579893115,0.8734349839148983,0.7820167803302225
3,0.9128844195784519,0.8658614564392803,0.7864036701363962
4,0.9035950680784398,0.8607963041150662,0.7883740129217516
5,0.8983644365702698,0.8521617190856424,0.7920015254845657
6,0.8915151950888976,0.8499735967733704,0.7935983488872937
7,0.887436995143089,0.8507425549695966,0.7929253409906677
8,0.8830185345354669,0.848017699063421,0.7953759870782484
9,0.882770380273631,0.8476438422224281,0.7956083991385499
10,0.8790451410381196,0.8460041976744129,0.7963446697774588
11,0.877381387040528,0.8446951832734173,0.7970755563531946
12,0.8744081829078159,0.8453833216819933,0.796907304379038
13,0.8763945406214321,0.8437616040099317,0.7979172648959081
14,0.8739967820313944,0.8451174709767733,0.7966748923187366
15,0.873809040762838,0.8435962341386033,0.7984099066762383
16,0.8689948201273112,0.8445642811305266,0.797240891959799
17,0.8705544407853529,0.8425094694131209,0.7989806173725772
18,0.868831869710601,0.8415225038804255,0.7998086414213926
19,0.8717626836143572,0.8443116936190375,0.7984130473797557
20,0.868751850018653,0.8441982064416862,0.7981739052404881
21,0.8703024871310956,0.8421325207552205,0.7986122577171573
22,0.8699020616531746,0.8415053112886108,0.8004464285714286
23,0.8672058658362091,0.8421341082675836,0.7997563711414214
24,0.8663553165649965,0.8410564980597066,0.79983444005743
25,0.8631293667640506,0.8412530379115011,0.800352207465901
26,0.8620667345719474,0.8427297492181102,0.7989631191672648
27,0.8637418294823492,0.8422578780749218,0.7997877781765973
28,0.8649922714403764,0.8433066468615421,0.7994485821966978
29,0.863784732517187,0.8428734665585307,0.7989918341708543
30,0.8663436466682458,0.8424856599764246,0.7989101758793969
