epoch,train_loss,val_loss,val_auc
0,1.0438217132008212,0.9526816385076097,0.7551350502512564
1,0.9473921201441585,0.9002185869004755,0.779412688442211
2,0.9232526807678322,0.8784382532250231,0.7853746410624551
3,0.9127830456741941,0.8673974619028433,0.7893180186647524
4,0.8994474887707489,0.8591981962472366,0.7914752333094042
5,0.895576441713909,0.8524030094947646,0.7937679468772435
6,0.8883261711259519,0.848884760670455,0.7957546661880833
7,0.8833084392416557,0.845910859784242,0.7965734924623117
8,0.8829214397392228,0.843479602368708,0.7980864142139268
9,0.8827397112149934,0.842524644397655,0.7983345297918163
10,0.8786299311744965,0.8417200886367824,0.7984253858578607
11,0.8793080532181061,0.8416740929457184,0.7992688890882986
12,0.8783519412191606,0.8401106818101562,0.7996468951902369
13,0.8740616731190616,0.8399868994056184,0.7995822864321608
14,0.8751339180169032,0.8393839801909263,0.7994714644651831
15,0.8771992126632588,0.8396881422291078,0.7999331478822684
16,0.8725852374240469,0.8398554818383579,0.799166367552046
17,0.8715889118538682,0.8393846119736406,0.7998250179468772
18,0.8695735208979765,0.8393631936843456,0.7997478463747308
19,0.866906885755357,0.8399944385644194,0.7992812275664035
20,0.8716245412264892,0.8396467374217126,0.7995270997846374
21,0.8672054557412757,0.8393699333850746,0.7996765075376885
22,0.8674560631543082,0.8385100095502792,0.7997348348887293
23,0.8650800089860459,0.8377304921160815,0.8001000538406318
24,0.8683773455874425,0.8390768712036336,0.7995122936109117
25,0.8675804575331126,0.8391610431061173,0.799733488872936
26,0.8689186617960216,0.8386529208025227,0.8000085247666905
27,0.8668755134929617,0.8386311425648224,0.800133255563532
28,0.8653779288203192,0.8386022369641484,0.8000816582914573
29,0.8652976549603119,0.839172341136699,0.7999842964824121
30,0.8643812084132473,0.8380419204842394,0.8001453697056713
31,0.8666572907788173,0.8385378549971491,0.800144023689878
32,0.8625699951922983,0.8386272588481627,0.8002463208901651
33,0.8611075100264083,0.8380074338600023,0.8004536073223261
34,0.8602437944004102,0.8382005402455738,0.80031451902369
35,0.8626743281266714,0.8383647467323617,0.8002548456568556
36,0.8674197891762924,0.8380054122083577,0.8002270279971285
37,0.8643977736368992,0.8380902780176402,0.8002570890165112
38,0.8651302494298817,0.8383734643260417,0.8003966259870783
39,0.866372865557811,0.8381541153878073,0.8003607322325916
40,0.8630757093850799,0.8380519076767434,0.8003750897343862
41,0.858873561826181,0.8380231639169348,0.8003706030150753
