epoch,train_loss,val_loss,val_auc
0,1.0069066825266861,0.9434842794835236,0.7452131191672648
1,0.934002456638829,0.9183893455016334,0.7553697056712132
2,0.9082951054743424,0.9088899945390636,0.7592215541995693
3,0.8982737703935558,0.9071819044326384,0.7596545226130653
4,0.8925989472168682,0.9008122014256817,0.7636732770997846
5,0.8824160574322174,0.9010686533602247,0.763285175879397
6,0.8794885177119929,0.8982051562546888,0.7656967875089734
7,0.875575616868,0.8954810474287549,0.7668812814070352
8,0.8699289935450485,0.896670992302815,0.766623743718593
9,0.868374209592143,0.8943439773775977,0.7687071518305816
10,0.8688865858384287,0.8942541440283761,0.7682975143575018
11,0.8646138523623763,0.8921373473258649,0.7698788585786073
12,0.8624522381077854,0.892875411155094,0.7689164572864321
13,0.8626507680978689,0.8931661497499044,0.7692318736539843
14,0.8659688296812302,0.8920619705892908,0.7698254666188085
15,0.8601148620183485,0.8900182847849386,0.7709866295764537
16,0.860164936355483,0.892041795842507,0.7700574300071789
17,0.8567883459829938,0.8911467687173998,0.7705357142857143
18,0.859205126317754,0.8913907431256651,0.7706817569992821
19,0.8577675666114514,0.8904947802275254,0.7711275125628141
20,0.857013063614257,0.890384031283577,0.7710857860732231
21,0.855110239083972,0.8884393365285023,0.7724757717157215
22,0.8541538915448812,0.889222402328644,0.771511575735822
23,0.8521716870604471,0.8904405058557385,0.7714065865039483
24,0.8542708654847386,0.8902101103668085,0.7714992372577171
25,0.855737880252603,0.8895686982205765,0.7720306891600861
26,0.8532627395756066,0.8891323383180663,0.7719665290739413
27,0.8510220182564476,0.8893578608123559,0.7720437006460877
28,0.8516390757978219,0.8881072689746988,0.7730482770997846
29,0.8524492313265567,0.8890654123134422,0.7730247218234028
30,0.8504099958215361,0.8886044499473656,0.773242552045944
31,0.8514097806608906,0.887780309121256,0.7737912778176597
32,0.8474118625083342,0.8880400155091842,0.7735673905240488
33,0.8473218063958075,0.8887019026796598,0.7735337401292175
34,0.8470266162062047,0.8893493319777679,0.7734745154343143
35,0.8481042231116802,0.88989253648794,0.7730227027997129
36,0.8487741353935853,0.889490796143274,0.7733277997128498
37,0.8466184059451223,0.8891500043656855,0.7734422110552764
38,0.8469766409995277,0.8885034015764782,0.7736768664752334
39,0.8463614008966782,0.8882712412861749,0.7736095656855707
