epoch,train_loss,val_loss,val_auc
0,1.0049061231113294,0.9396320399108267,0.7412858937544866
1,0.9490999063417684,0.9136992168506075,0.7588047379755923
2,0.936892994277656,0.8989958035137019,0.7672485193826275
3,0.9193229843318627,0.8920992491507822,0.7695692749461593
4,0.9097094361249447,0.8822813470318532,0.7756101938262743
5,0.9005611927592618,0.8818779390831545,0.774721823402728
6,0.8908644835294627,0.8771421384227952,0.7770706209619526
7,0.8923524290522173,0.8754692578872664,0.7777373474515434
8,0.8878519402609931,0.873484073212998,0.7798640524048814
9,0.8879482844412256,0.875662795362271,0.7779513639626705
10,0.8834953896663308,0.8733980167694432,0.7788783201722901
11,0.8838238879938803,0.8740702195215279,0.7784184314429289
12,0.8779455417270609,0.8732057213120253,0.7792426417803303
13,0.8750540890036539,0.8736388113793064,0.7789662598707825
14,0.8745142422707164,0.8722246138086839,0.7801184493898061
15,0.8746676903216568,0.8732651643811397,0.7790847092605887
16,0.8734072693713187,0.8719654861626291,0.7802288226848528
17,0.8706836260249674,0.8719605305568793,0.7799010678391961
18,0.8751791312407174,0.871968760837835,0.7798277099784636
19,0.8750284336855424,0.8715378099076607,0.7802584350323044
20,0.871434456421246,0.8715671829307438,0.7806730078966261
21,0.871502982292355,0.8706598311032814,0.7812253230437903
22,0.8715844292195114,0.8717182726165211,0.7803652189519024
23,0.8681484301229716,0.8716345821922693,0.7808901651112707
24,0.8667575723758902,0.8711062516598601,0.7811057519741564
25,0.8719729781852875,0.8721860022645639,0.7802207465900932
26,0.8676178479222724,0.8722203361974807,0.7803208004307252
27,0.8711561893873885,0.8716147201875426,0.7802920854271357
28,0.8675888061851064,0.8723199171935093,0.779833991385499
29,0.8679284026541334,0.8716073823850332,0.7804482232591529
