epoch,train_loss,val_loss,val_auc
0,1.0138540624121286,0.9301715920180977,0.7486853912419239
1,0.9592809092544508,0.9084355384940167,0.763194544149318
2,0.9407915681495262,0.8937147792772668,0.7699766690595836
3,0.9175950933260968,0.8860794416524147,0.7738563352476668
4,0.9095101448241804,0.8772016245212916,0.7782497307968413
5,0.896047738752601,0.8719348147660659,0.7810350861450108
6,0.8947018614038094,0.8713902908649805,0.7807421033740128
7,0.8970779324214413,0.8705336686899188,0.7815649676956209
8,0.889277942961321,0.8705437874237077,0.780795944005743
9,0.8821683530485485,0.8687138549477956,0.7829307250538406
10,0.8842898435250047,0.8680339670419959,0.7830132806891601
11,0.8832981726633693,0.8669427558365335,0.7837724335965542
12,0.880833515781115,0.8675616683233301,0.7829100861450108
13,0.8801605387861045,0.866242288416034,0.7838114680545585
14,0.8785858537854051,0.8666386304628332,0.7833165829145728
15,0.8780331547746107,0.8674963272453282,0.783135319454415
16,0.8786704648837511,0.8667486788035765,0.7832813621679829
17,0.877004372053255,0.8667135881767655,0.7829827709978464
18,0.8772835474319443,0.8662770450181505,0.7836835965541995
19,0.8762556274919169,0.8660517273278072,0.7837253230437904
20,0.8752977652413076,0.8655728606281344,0.7838020459440057
21,0.8757460650435419,0.8668692862496891,0.7833197236180904
