epoch,train_loss,val_loss,val_auc
0,1.0103990801372011,0.9486255068932811,0.743922963029433
1,0.9428512382423078,0.919767020077541,0.757734655419957
2,0.9220269137286279,0.9048320891064187,0.7645849784637473
3,0.9085525624837227,0.8960435307596099,0.7684054199569275
4,0.9024296057753156,0.8905265268945323,0.7710750179468773
5,0.8887113270733372,0.8859547955440865,0.7736849425699928
6,0.8840236506557577,0.8821279454947314,0.7763226848528356
7,0.8843362826106592,0.87939288148095,0.7772303481694185
8,0.8762640315830169,0.8805116650392535,0.7771818916008615
9,0.8768982886331991,0.8779480512998791,0.7778416636755205
10,0.8728907474780673,0.8780184886744609,0.7782952709978463
11,0.872935045055656,0.8791071517979343,0.777372128499641
12,0.8690697688142787,0.8767034381594886,0.7795629935391241
13,0.8686411677971979,0.8779934555855688,0.7790945800430725
14,0.8613312454096327,0.8759440871844435,0.7799667982770997
15,0.8620975111623254,0.8750855817280304,0.7809049712849965
16,0.8672095249810311,0.8754237266350641,0.7805906765972721
17,0.8611755603942677,0.8754183202484691,0.7804370064608759
18,0.8618944741999068,0.8752151003668915,0.7803199030868628
19,0.8588654173323815,0.8761157040733915,0.7802400394831299
20,0.8590799534980765,0.8743498446678823,0.7810835427135678
21,0.8540354258741731,0.8742305082129159,0.7811185391241924
22,0.8596672835797481,0.8743481249512236,0.7812302584350322
23,0.8575878347609153,0.8738308277756008,0.7815331119885142
24,0.8586292974519224,0.8734470948626653,0.7815017049533381
25,0.8576885393005659,0.8740842522052557,0.7813987347451543
26,0.8565101979946126,0.873807081324903,0.7816008614501078
27,0.8566602756099978,0.8734881040516896,0.7819427494615937
28,0.8596404505141071,0.8726810667087822,0.7819046123474516
29,0.8579172175165528,0.8731520384782149,0.7820320351758794
30,0.8560533685266715,0.8739737965108555,0.7816004127781766
31,0.8551748445514235,0.8737142672130342,0.7817498205312275
32,0.8564173674695764,0.8737858115499622,0.7812226310122039
33,0.8537169672902725,0.8718854857896671,0.782117955850682
34,0.8552496462042396,0.8721841323760248,0.7822303481694185
35,0.8522003713803615,0.8722783161350034,0.7821657394113424
36,0.8523139484405143,0.8729505237270648,0.782275664034458
37,0.8513260413302035,0.8741375802621427,0.7820679289303661
38,0.8497153191787381,0.8728577828115563,0.7824955132806892
39,0.851157119637337,0.8739518449622081,0.7818646805455851
40,0.8514995522998949,0.8728002284604794,0.7822258614501076
41,0.8529784381272608,0.8738444517796509,0.7819741564967696
42,0.8515177438621386,0.8729073372778293,0.7820333811916728
43,0.849194092169246,0.8729665780624373,0.7824730796841349
44,0.8507768644928979,0.8729045745130376,0.7822429109834889
45,0.8493008509447961,0.8728634745578745,0.7822779073941135
46,0.8495101003633746,0.8734129057312436,0.782457376166547
