epoch,train_loss,val_loss
1,0.7388820192280215,0.6775801777839661
2,0.6152767729068148,0.5037742853164673
3,0.48690378651526817,0.3613494634628296
4,0.4217369368302841,0.3229835033416748
5,0.3928229795369933,0.297793984413147
6,0.38149976216844506,0.2904230058193207
7,0.36259531158947905,0.28640034794807434
8,0.35112707549631117,0.2843100428581238
9,0.3550652112457871,0.2753172218799591
10,0.33972397242671243,0.27574899792671204
11,0.3455718367955919,0.2753194570541382
12,0.32782567622389003,0.2810288667678833
13,0.3226816160139446,0.2839597165584564
14,0.32633910218970597,0.28128764033317566
