epoch,train_loss,val_loss
1,0.5182340844607444,0.7270586827596028
2,0.4519394242147636,0.79507213306427
3,0.4451691283411644,0.8987365132967631
4,0.4366054684840478,0.81811634572347
5,0.4255988672049844,0.7873481551806132
6,0.41661947880352534,0.7903857394854228
