epoch,train_loss,val_loss
1,0.7503834482771239,0.6300204992294312
2,0.6011768094015337,0.5680708289146423
3,0.5490326869271999,0.565363883972168
4,0.5144720538708959,0.5189228057861328
5,0.4615342610292305,0.49480438232421875
6,0.39072691369380347,0.466168075799942
7,0.4386060212262615,0.4947560727596283
8,0.41189451697724977,0.4764086604118347
9,0.33484053760092725,0.41662195324897766
10,0.323570336017134,0.4994131028652191
11,0.33412976866394145,0.5148583054542542
12,0.33356940463117885,0.45701947808265686
13,0.32771521860657776,0.6029833555221558
14,0.3186775271978853,0.5024138689041138
