epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.06972993708319135,0.55,0.06589294970035553,0.73
2,0.06277513585156864,0.7,0.06298638880252838,0.69
3,0.058694639719194835,0.7366666666666667,0.06379186362028122,0.68
4,0.05666430961754587,0.74,0.06361917406320572,0.66
5,0.05503484120799435,0.7444444444444445,0.06291147321462631,0.69
6,0.05324674795071284,0.7433333333333333,0.0634446069598198,0.66
7,0.054731049935022986,0.7533333333333333,0.06231048330664635,0.65
8,0.0521868501106898,0.74,0.061742037534713745,0.68
9,0.0520162401182784,0.7522222222222222,0.06164241582155228,0.65
10,0.05077635606129964,0.7611111111111111,0.06276477128267288,0.65
11,0.051167223817772334,0.7811111111111111,0.06435954570770264,0.66
12,0.049361935332417485,0.7788888888888889,0.06357883661985397,0.66
13,0.04864298643337356,0.7588888888888888,0.06499812752008438,0.68
