epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.463674790903374,0.8082592592592592,0.43497072823842364,0.8146666666666667
2,0.44507619614071314,0.8174074074074074,0.43074993673960366,0.8166666666666667
3,0.44020853598912557,0.8181851851851852,0.42798313411076866,0.8203333333333334
4,0.43758214731569645,0.8193703703703704,0.42680156183242796,0.8176666666666667
5,0.43581274338121767,0.8195555555555556,0.42656902623176574,0.8236666666666667
6,0.43546918992643,0.8201851851851852,0.42948464012146,0.821
7,0.4352965990702311,0.82,0.429176807641983,0.8226666666666667
8,0.43244793476881804,0.8207777777777778,0.4318435034751892,0.8236666666666667
9,0.43150814663922343,0.8208888888888889,0.42742728734016416,0.8226666666666667
10,0.43136772773883963,0.8201851851851852,0.4274063239892324,0.8226666666666667
