epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.67591770010102,0.6312399355877617,0.6444644927978516,0.6376811594202898
2,0.5916588703311392,0.6908212560386473,0.6047096848487854,0.6811594202898551
3,0.5268013933718493,0.7342995169082126,0.6365300416946411,0.6956521739130435
4,0.5283708897765708,0.750402576489533,0.6427090764045715,0.6956521739130435
5,0.5220091809397158,0.748792270531401,0.5889279246330261,0.7101449275362319
6,0.5218561947249752,0.7552334943639292,0.6300774812698364,0.6956521739130435
7,0.5157962469279094,0.7520128824476651,0.6025265455245972,0.7101449275362319
8,0.5144662841218681,0.7584541062801933,0.6131856441497803,0.7246376811594203
9,0.5133467487954863,0.7600644122383253,0.6003422141075134,0.7101449275362319
10,0.507175933767632,0.7552334943639292,0.6112387776374817,0.7101449275362319
