epoch,train_loss,val_loss
1,1.0655457522427594,0.9549152851104736
2,0.9492722372832122,0.9185283703804016
3,0.9325979820180822,0.936516667842865
4,0.9216851297837717,0.920997194925944
5,0.9162699077041061,0.9331480479240417
6,0.9087280757868732,0.919383506457011
7,0.9043306995851023,0.8977509077390035
8,0.8993881718317668,0.9027120320002238
9,0.8968738886162086,0.8998599796295166
10,0.894131284431175,0.8944730628331502
11,0.8921598268438269,0.8881477020581563
12,0.89053262230202,0.8963872876167297
13,0.8884465020497639,0.8850243291854858
14,0.8848641437777767,0.887422755241394
15,0.8822476716394778,0.8883146769205729
16,0.8808476542190269,0.888875945409139
17,0.8800660453019319,0.8864919185638428
18,0.8784271007467199,0.8826060028076171
19,0.8744096627765232,0.880742212931315
20,0.8732112172797875,0.8827303826014201
21,0.8722610518667433,0.8795191543896993
22,0.8722499914875737,0.9092378075917562
23,0.8693714965184529,0.8760415449142456
24,0.8687497037958216,0.8847876386642456
25,0.8651056924396091,0.8875197140375773
26,0.8656618744532267,0.8818602766990662
27,0.8633053261615612,0.8800798080762228
28,0.8627703944312202,0.877933315594991
