epoch,train_loss,val_loss
1,0.05565944256495546,0.052157035668691
2,0.052383350842528875,0.05189031329751015
3,0.051806777584332005,0.0523733606338501
4,0.05165977809495396,0.05099114460746447
5,0.05109658559604927,0.05277390772104263
6,0.05080131483078003,0.050929979314406716
7,0.05047796521584193,0.05058972881237666
8,0.05038406030778532,0.0503519631922245
9,0.050199540260765285,0.050581201881170275
10,0.05011221130578606,0.05096801056464513
11,0.05003846177458763,0.050353295981884004
12,0.049904496332009635,0.050415152341127395
13,0.04988137831180184,0.050284484575192134
