epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6115985307080527,0.6465736040609137,0.7161942834854126,0.5666666666666667
2,0.46889835696641846,0.7530979396834876,0.7998155468304952,0.5336666666666666
3,0.4540135203884338,0.7631755747984473,0.8365453637440999,0.5396666666666666
4,0.4479985906583724,0.7660868916094357,0.8099900166193644,0.6123333333333333
5,0.4382919274842287,0.7716855777844133,0.7757632555961609,0.6853333333333333
6,0.42975822640163003,0.7773589131083906,0.6088533318837483,0.779
7,0.42088072304050755,0.7818005374738728,0.8459088331858317,0.6446666666666667
8,0.4139862965295193,0.7837787399223649,0.6546608948707581,0.7873333333333333
9,0.40817500282024477,0.790497163332338,0.7492153776486715,0.6206666666666667
10,0.40310883995453684,0.7919154971633323,0.7675211599667867,0.621
11,0.39569461924989174,0.7961331740818155,0.7887607289950053,0.6443333333333333
