epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6733574578335192,0.7117903930131004,0.6565508842468262,0.7391304347826086
2,0.5906075869064664,0.8275109170305677,0.5777497291564941,0.7101449275362319
3,0.4639093262920213,0.7816593886462883,0.6394977569580078,0.7101449275362319
4,0.49886475562008187,0.7248908296943232,0.6024468541145325,0.6811594202898551
5,0.38543611485104373,0.8209606986899564,0.5657530426979065,0.6956521739130435
6,0.3561793529310601,0.8384279475982532,0.6216681003570557,0.7536231884057971
7,0.3444449835208826,0.834061135371179,0.6331965923309326,0.7536231884057971
8,0.34450598015535344,0.8406113537117904,0.6382299065589905,0.7536231884057971
9,0.34026541460028903,0.8362445414847162,0.6673534512519836,0.7391304347826086
10,0.33694295396450824,0.8449781659388647,0.6692094802856445,0.7246376811594203
