epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.97076171875,0.4577777777777778,0.9677072167396545,0.64
2,0.9723647658030192,0.39222222222222225,0.9664348363876343,0.64
3,0.9729005559285482,0.6822222222222222,0.9674307107925415,0.68
4,0.9705627012252808,0.5655555555555556,0.9662367701530457,0.31
5,0.9690294583638509,0.4266666666666667,0.9644708037376404,0.64
6,0.9686384556028578,0.6088888888888889,0.9612548351287842,0.64
7,0.9669418197207981,0.5888888888888889,0.9769724607467651,0.41
8,0.9683340242173937,0.5755555555555556,0.9650192260742188,0.69
9,0.9642487292819553,0.63,0.9776219129562378,0.56
10,0.9680871295928956,0.4988888888888889,0.9712833762168884,0.3
11,0.9721462228563097,0.31444444444444447,0.9691956043243408,0.3
