epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7881405097274965,0.5990338164251208,0.6773345470428467,0.6231884057971014
2,0.6187855131960146,0.6843800322061192,0.551044762134552,0.782608695652174
3,0.5689959447357006,0.7198067632850241,0.5155291557312012,0.782608695652174
4,0.5417497795369122,0.7391304347826086,0.5786416530609131,0.7246376811594203
5,0.5226922984476443,0.7584541062801933,0.5402750372886658,0.7536231884057971
6,0.5181752714941851,0.7310789049919485,0.5106993317604065,0.7101449275362319
7,0.5115819379519341,0.7471819645732689,0.4954740107059479,0.7391304347826086
8,0.5204099656687075,0.7375201288244766,0.6191127896308899,0.6376811594202898
9,0.5301331590723108,0.7342995169082126,0.5212482213973999,0.7536231884057971
10,0.49405227527142337,0.7697262479871175,0.5188670754432678,0.7391304347826086
11,0.4897616026674108,0.7777777777777778,0.4992143511772156,0.7681159420289855
12,0.4809394686118416,0.7745571658615137,0.5026975274085999,0.7536231884057971
