epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6734192242422378,0.6975717439293598,0.6492758393287659,0.7681159420289855
2,0.6045030521899133,0.7350993377483444,0.5596079230308533,0.8115942028985508
3,0.5035046641005586,0.8035320088300221,0.492616206407547,0.7681159420289855
4,0.534240991995561,0.7108167770419426,0.5510202050209045,0.7101449275362319
5,0.5326120181720515,0.7240618101545254,0.5228292346000671,0.7391304347826086
6,0.48720031647755874,0.7748344370860927,0.5023341774940491,0.8115942028985508
7,0.45565667212272587,0.8079470198675497,0.5155655145645142,0.7246376811594203
8,0.42165301065834415,0.8035320088300221,0.456013023853302,0.8115942028985508
9,0.3982477972312742,0.8035320088300221,0.5299349427223206,0.7681159420289855
10,0.4117142400204741,0.7947019867549668,0.4717240333557129,0.7971014492753623
11,0.3903240556222187,0.8057395143487859,0.45630162954330444,0.8115942028985508
12,0.380736664792823,0.8123620309050773,0.4273108243942261,0.8405797101449275
13,0.38877496185813254,0.8013245033112583,0.4588172137737274,0.782608695652174
14,0.3813758200367555,0.8167770419426048,0.4563709497451782,0.782608695652174
15,0.37805090617659864,0.8233995584988962,0.48807913064956665,0.782608695652174
16,0.3891758000021739,0.8101545253863135,0.45855990052223206,0.7971014492753623
17,0.37937089580442207,0.8233995584988962,0.5110552310943604,0.7391304347826086
