epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.5307540413185402,0.7774444444444445,0.5247534262339274,0.7786666666666666
2,0.4821918038615474,0.7928148148148149,0.4564915477434794,0.7956666666666666
3,0.4558683735088066,0.8042222222222222,0.4530497881571452,0.802
4,0.45093405508995055,0.8057407407407408,0.4515868786970774,0.8043333333333333
5,0.4467890976093434,0.8116296296296296,0.44668766808509824,0.8126666666666666
6,0.44284412240099025,0.8148518518518518,0.4378028473059336,0.815
7,0.43912408064912867,0.8191111111111111,0.43869034282366437,0.814
8,0.4384284093379974,0.8185925925925925,0.43892416008313495,0.8183333333333334
9,0.43809006761621544,0.8198148148148148,0.4435862015883128,0.815
10,0.436614520072937,0.8211481481481482,0.4389371958573659,0.8186666666666667
11,0.43614699507642674,0.8221851851851851,0.4461943333148956,0.8073333333333333
