epoch,train_loss,val_loss
1,0.9996902089380028,0.682516872882843
2,0.6438605034792865,0.6514806747436523
3,0.6218566638260072,0.5974011421203613
4,0.5739774458266302,0.5792528390884399
5,0.6011425869092465,0.5925866961479187
6,0.5499788339395262,0.5701225399971008
7,0.5388441968847204,0.616550862789154
8,0.5202117434638326,0.5770672559738159
9,0.5218912812246792,0.57059246301651
10,0.505855059662111,0.5618816018104553
11,0.5146722412051786,0.5404789447784424
12,0.5086268470675089,0.5367530584335327
13,0.5093624056249425,0.5326093435287476
14,0.4964541909007443,0.5322209596633911
15,0.4868719111318174,0.5263978242874146
16,0.4906163156128544,0.5237821340560913
17,0.48449257179350863,0.5267080068588257
18,0.4813489131209547,0.5177865624427795
19,0.47566518115536605,0.58971107006073
20,0.48860887220900223,0.5166489481925964
21,0.4569500133803117,0.5319108963012695
22,0.478356688350871,0.5401229858398438
23,0.45890114440818147,0.5044216513633728
24,0.482459823626443,0.5203824639320374
25,0.43771655010524385,0.4948471784591675
26,0.4527651874915413,0.4966644048690796
27,0.4456655901891214,0.5569481253623962
28,0.42480745935593633,0.49711665511131287
29,0.42457682671754254,0.45584309101104736
30,0.39241562368597194,0.539265513420105
31,0.4555943148051675,0.47988659143447876
32,0.4052710232719323,0.4307635426521301
33,0.40311580195711044,0.4697839021682739
34,0.38763771420899606,0.45981985330581665
35,0.4044395311827053,0.4593485891819
