epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9721176120969984,0.3,0.9693763256072998,0.65
2,0.9702303626802232,0.6788888888888889,0.968016505241394,0.71
3,0.9728698719872368,0.44333333333333336,0.9681087136268616,0.55
4,0.9684732696745131,0.5655555555555556,0.9680606126785278,0.7
5,0.9684034861458672,0.5744444444444444,0.9665922522544861,0.58
6,0.9689628966649373,0.5866666666666667,0.9651073813438416,0.68
7,0.9683977739016215,0.6444444444444445,0.9635176062583923,0.69
8,0.9697107076644897,0.5733333333333334,0.963074266910553,0.66
9,0.9713828828599718,0.6388888888888888,0.9622017741203308,0.67
10,0.9673114347457886,0.42,0.9628744125366211,0.33
11,0.9693287277221679,0.34444444444444444,0.9637174010276794,0.64
12,0.9664174228244358,0.5844444444444444,0.9618430137634277,0.52
13,0.9635556014378865,0.46,0.951633632183075,0.44
14,0.9517594729529487,0.5688888888888889,0.9991657733917236,0.58
15,0.9577656475702921,0.4777777777777778,0.9744822978973389,0.45
16,0.9539228341314527,0.4688888888888889,0.9818959832191467,0.46
17,0.9509854711426629,0.53,1.001212477684021,0.55
18,0.9399261914359198,0.5477777777777778,1.0296615362167358,0.58
