epoch,train_loss,val_loss
1,0.7503920962461142,0.7202908396720886
2,0.6591881299556357,0.7014687657356262
3,0.6142375530636061,0.7082409262657166
4,0.5941827417187837,0.666614294052124
5,0.587254101815431,0.7017858624458313
6,0.5921723631461078,0.7191699743270874
7,0.5947876348971552,0.653694212436676
8,0.5872666732124661,0.694916307926178
9,0.5710316773582004,0.6822029948234558
10,0.5724099784273649,0.6851725578308105
11,0.5669449549558274,0.6844367384910583
12,0.5640887431860354,0.6756516695022583
