epoch,train_loss,val_loss
1,0.6730010563240727,0.6478001475334167
2,0.5961539786602947,0.5804511308670044
3,0.538494099309479,0.5919589996337891
4,0.5454574284922098,0.5729342699050903
5,0.5332796264097887,0.5739260315895081
6,0.5324971110540504,0.5632838606834412
7,0.5326311664592817,0.5614410638809204
8,0.5347478055723623,0.5635020136833191
9,0.5265870919262153,0.5517221689224243
10,0.5236938137939011,0.5538849830627441
11,0.518766799122815,0.5473206639289856
12,0.5122636631971013,0.548796534538269
13,0.5149175899520204,0.534756064414978
14,0.5013963571493176,0.5046338438987732
15,0.49394612822939615,0.5468742251396179
16,0.4910068620422228,0.5195713043212891
17,0.48173319439189255,0.5209648013114929
18,0.48592875031649396,0.5153849720954895
19,0.483323046742622,0.5367043614387512
