epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.5509568092364668,0.6932563338301043,0.9049945349693298,0.63
2,0.4638044019392102,0.7558122205663189,0.7262989339828492,0.627
3,0.44875145422186474,0.7672503725782415,0.7545676220258077,0.7503333333333333
4,0.4447604568544692,0.7691877794336811,0.824509839216868,0.7626666666666667
5,0.43843302703649917,0.7736214605067064,0.721757131099701,0.7543333333333333
6,0.42515888496589377,0.7830849478390463,0.9136906689008077,0.5126666666666667
7,0.41223582185682706,0.7887481371087929,0.769978980700175,0.685
8,0.40714361920797343,0.7951937406855439,0.8143486935297648,0.7076666666666667
9,0.3935086655901015,0.800037257824143,0.8287961378097534,0.6103333333333333
10,0.38604060869813855,0.8059985096870342,0.7701045554478964,0.699
