epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7498031536930041,0.6006441223832528,0.6790160536766052,0.8115942028985508
2,0.6693301392830129,0.714975845410628,0.5072235465049744,0.782608695652174
3,0.6251558074052783,0.7198067632850241,0.4623197615146637,0.8115942028985508
4,0.6188492188515102,0.7181964573268921,0.44356876611709595,0.9130434782608695
5,0.6339582819101699,0.7262479871175523,0.5010968446731567,0.8405797101449275
6,0.6246607053107109,0.7423510466988728,0.4550158679485321,0.927536231884058
7,0.6094463781458168,0.7342995169082126,0.3959333598613739,0.8840579710144928
8,0.6043245630179819,0.7359098228663447,0.41293030977249146,0.855072463768116
9,0.6052587508387419,0.7310789049919485,0.4100346267223358,0.927536231884058
10,0.5944464079999693,0.7407407407407407,0.4116131067276001,0.8840579710144928
11,0.59294245035752,0.7342995169082126,0.3826015293598175,0.8985507246376812
12,0.5900442175051248,0.748792270531401,0.3830403685569763,0.8985507246376812
13,0.5865507929221444,0.7520128824476651,0.3886100649833679,0.8985507246376812
14,0.5835481121920157,0.7536231884057971,0.3797721862792969,0.8985507246376812
15,0.5776600194150123,0.7536231884057971,0.34401294589042664,0.927536231884058
16,0.5756398574741566,0.7584541062801933,0.40967243909835815,0.855072463768116
17,0.5791583774362401,0.7439613526570048,0.39123380184173584,0.8840579710144928
18,0.5947609556277977,0.7262479871175523,0.4040805995464325,0.9420289855072463
19,0.5734451604158214,0.7455716586151369,0.33535879850387573,0.9565217391304348
20,0.5738844141580056,0.7471819645732689,0.33953624963760376,0.927536231884058
21,0.5731143813202346,0.7568438003220612,0.35984304547309875,0.8985507246376812
22,0.5823710702851582,0.750402576489533,0.40351858735084534,0.9420289855072463
23,0.5740992422073168,0.7600644122383253,0.37579545378685,0.9565217391304348
24,0.5569730413516747,0.7809983896940419,0.3460937738418579,0.9565217391304348
