epoch,train_loss,val_loss
1,0.12444046046134931,0.3674825131893158
2,0.11815633045302497,0.07684298604726791
3,0.07624774614585962,0.07487896829843521
4,0.07427884481139421,0.07269106060266495
5,0.0727336212704723,0.07027828693389893
6,0.0711022736609654,0.0681140199303627
7,0.06980548423509475,0.0692274421453476
8,0.06926031497077666,0.06522231549024582
9,0.06871819550144499,0.06439148634672165
10,0.06862488458601941,0.0642995536327362
11,0.06874738883185118,0.06647421419620514
12,0.06836352676105192,0.06432119011878967
13,0.06762512218381088,0.0647314041852951
14,0.06709947967346931,0.062742218375206
15,0.0665920852067102,0.06417150050401688
16,0.06625346541884633,0.06285323947668076
17,0.06621979797279968,0.06239323690533638
18,0.06584338523483507,0.06011962890625
19,0.06450664753547229,0.06065845489501953
20,0.0643327791189802,0.05983635410666466
21,0.06506059745899528,0.059106674045324326
22,0.06379593942380374,0.06061616167426109
23,0.06414100819307825,0.05871766060590744
24,0.06313989995326397,0.05617827922105789
25,0.06437822410929799,0.0582241527736187
26,0.06378359661921978,0.058947935700416565
27,0.06348276720194809,0.05709828436374664
28,0.06410756342460952,0.0583290159702301
29,0.06309654148544475,0.05806392431259155
