epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9937448324980559,0.5748792270531401,0.8150317668914795,0.4492753623188406
2,0.777462899684906,0.48792270531400966,0.7857321500778198,0.5507246376811594
3,0.7727265382926437,0.5362318840579711,0.7680963277816772,0.4492753623188406
4,0.7640978583583126,0.5233494363929146,0.7593302726745605,0.6956521739130435
5,0.740377671668687,0.6086956521739131,0.6830098032951355,0.7681159420289855
6,0.7079404462938723,0.6731078904991948,0.8132314682006836,0.4492753623188406
7,0.6709363526768155,0.7133655394524959,0.6250413656234741,0.7536231884057971
8,0.6319302994271984,0.7278582930756844,0.5971939563751221,0.7391304347826086
9,0.6168196674514316,0.7310789049919485,0.5964109897613525,0.7536231884057971
10,0.6446206677171151,0.7085346215780999,0.5907860398292542,0.8115942028985508
11,0.6010000436010376,0.7471819645732689,0.57110196352005,0.7681159420289855
12,0.5893209890466957,0.7584541062801933,0.5472548007965088,0.7971014492753623
13,0.5780647294340886,0.7632850241545893,0.5318087935447693,0.7971014492753623
14,0.583096770176757,0.7407407407407407,0.5560941100120544,0.7681159420289855
15,0.5697982029062538,0.7729468599033816,0.8599867820739746,0.6376811594202898
16,0.604910272523017,0.7552334943639292,0.5573588013648987,0.7536231884057971
17,0.546720808542869,0.784219001610306,0.5235418081283569,0.782608695652174
18,0.5537204558146749,0.7600644122383253,0.5400336384773254,0.7536231884057971
19,0.8005167706577099,0.6505636070853462,0.7209336757659912,0.4492753623188406
20,0.713371940665007,0.6328502415458938,0.5947806239128113,0.7536231884057971
21,0.6155565225559733,0.7407407407407407,0.5961470603942871,0.782608695652174
22,0.6123940398535674,0.7359098228663447,0.5646380186080933,0.7971014492753623
