epoch,train_loss,val_loss
1,0.6270981915791829,0.5874078869819641
2,0.5490542716450162,0.5203931927680969
3,0.5047018840577867,0.47295892238616943
4,0.4826243670781453,0.4578218460083008
5,0.47305882030063207,0.4550410211086273
6,0.46670901828342015,0.44778183102607727
7,0.448899179564582,0.4400894045829773
8,0.45179465611775715,0.4380352795124054
9,0.45452639725473193,0.4385468661785126
10,0.43866515159606934,0.4350038468837738
11,0.4340383944246504,0.4367845952510834
12,0.43019773973359005,0.43457990884780884
13,0.4268382464514838,0.4354906380176544
14,0.4343702226214939,0.434361070394516
15,0.41490519682566324,0.43355467915534973
16,0.4069969015651279,0.43388161063194275
17,0.4089627974563175,0.43574661016464233
18,0.39827070554097493,0.4356871247291565
19,0.3978401670191023,0.43391409516334534
20,0.395620571507348,0.4312458038330078
21,0.38273429658677843,0.4221043288707733
22,0.39978639788097803,0.42542192339897156
23,0.37431684573491414,0.42910778522491455
24,0.36851597759458754,0.4329698383808136
25,0.365194298558765,0.43061643838882446
26,0.3504651567671034,0.4401170313358307
