epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.4966764168459744,0.7248763802654571,0.7570683816274008,0.5976666666666667
2,0.4599034601207754,0.7543964010856229,0.8564706486066183,0.583
3,0.4505361338754159,0.7642116221139904,0.8466892746289572,0.6773333333333333
4,0.44216520746418964,0.7705692084619102,0.7803918215433756,0.691
5,0.4364588829262592,0.7730973714540655,0.8568423860867819,0.6843333333333333
6,0.4232493640211128,0.782912592482433,0.7060810414950053,0.642
7,0.41504305355361915,0.7857010075473101,0.8114552149772644,0.7233333333333334
8,0.4028275149256012,0.7945867568873852,0.830482884089152,0.689
9,0.4057726456490122,0.7958508383834628,0.7592146504720052,0.715
10,0.389223132548281,0.8045135145183477,0.7467634526888529,0.7376666666666667
11,0.3681712545930672,0.8166710042012121,0.7535082669258117,0.6476666666666666
