epoch,train_loss,val_loss
1,0.05480082246771565,0.05290654543042183
2,0.05250293831913559,0.05203761834899585
3,0.051943311130559,0.05567385497689247
4,0.051653365422178195,0.05213902666171392
5,0.051067343404999486,0.05078314860661825
6,0.05082957631901459,0.050792842507362365
7,0.05064359492946554,0.05061154596010844
8,0.05044840280877219,0.05052637523412704
9,0.05022938059215192,0.05043538151184718
10,0.05016009112309527,0.05042935799558958
11,0.05004400385971423,0.050024176985025405
12,0.04990057476913488,0.05009239492813746
13,0.04966543543559534,0.05025020481149355
14,0.049592694427128194,0.050236327757438026
15,0.04956332295029252,0.05014131518205007
16,0.04942624639029856,0.04996317607164383
