epoch,train_loss,val_loss
1,0.521729228620176,0.46506093589464825
2,0.46283826123343574,0.4526836102803548
3,0.45628639337751603,0.44696326573689776
4,0.45080125198540866,0.44898302284876507
5,0.44750757809038516,0.4488128994305929
6,0.4449001258390921,0.44112075249354044
7,0.44245353078842165,0.4389148965676626
8,0.4404878033267127,0.44094037143389386
9,0.43901744459293507,0.4333581674893697
10,0.43932706984767206,0.4355323829650879
11,0.43801739879007695,0.4362050662835439
12,0.4362573169160772,0.4375876396497091
13,0.4363399247151834,0.43609806084632874
14,0.4349002211800328,0.43339052589734395
