epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9828289577696059,0.5544444444444444,0.9705765843391418,0.59
2,0.9680192618899875,0.5822222222222222,0.9707179069519043,0.39
3,0.9675279548433092,0.47,0.9737160205841064,0.31
4,0.9664236052831015,0.4211111111111111,0.9708247184753418,0.33
5,0.9656178045272827,0.41,0.9686368107795715,0.6
6,0.9609502114189996,0.61,0.9870942234992981,0.52
7,0.9652835885683696,0.5144444444444445,0.9669857025146484,0.55
8,0.9582630528344048,0.58,0.9637086987495422,0.62
9,0.9577728917863634,0.5811111111111111,0.9516478776931763,0.61
10,0.9591744640138414,0.5488888888888889,0.9256606698036194,0.64
11,0.9523604528109233,0.6077777777777778,0.9730479121208191,0.55
12,0.9598397901323107,0.5555555555555556,0.9695680141448975,0.5
13,0.9516817156473796,0.5255555555555556,0.9499627351760864,0.53
14,0.9450209543440077,0.5188888888888888,0.9628474116325378,0.53
15,0.956757878197564,0.47888888888888886,0.9944941401481628,0.48
