epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.639663864241706,0.7011111111111111,0.6083765029907227,0.7
2,0.6168079519271851,0.7,0.61341392993927,0.7
3,0.6135697433683607,0.7,0.6095383167266846,0.7
4,0.6108785353766547,0.7,0.6093974113464355,0.7
5,0.6121440262264676,0.7,0.6070724129676819,0.7
6,0.6150792756345537,0.7,0.6076264977455139,0.7
7,0.6148828964763218,0.7,0.6072973012924194,0.7
8,0.6074170022540623,0.7,0.60603266954422,0.7
9,0.6099470546510485,0.7,0.6069661378860474,0.7
10,0.6101180455419752,0.7,0.6065462827682495,0.7
11,0.6103230746587117,0.7,0.6057974696159363,0.7
12,0.6082935200797187,0.7,0.6041140556335449,0.7
13,0.6083534047338698,0.7,0.6111422777175903,0.7
14,0.6127009807692634,0.7,0.6008233428001404,0.7
15,0.6073845264646742,0.7,0.600389838218689,0.7
16,0.6035421527756585,0.7,0.5968796610832214,0.7
17,0.5985283459557428,0.6977777777777778,0.6027916073799133,0.69
18,0.5911250448226929,0.6888888888888889,0.615444540977478,0.7
19,0.6043714549806383,0.7,0.6015474200248718,0.7
20,0.5989399880833096,0.7,0.6003174185752869,0.7
21,0.59280955447091,0.7,0.6072390079498291,0.7
