epoch,train_loss,val_loss
1,0.6694438050235558,0.6406382322311401
2,0.5833551894485681,0.5538672208786011
3,0.45240345044373387,0.5265758633613586
4,0.3875636788784648,0.6448413729667664
5,0.3471100969551915,0.968264639377594
6,0.4987186705904309,0.604926586151123
7,0.47659245146885176,0.5107828974723816
8,0.4226244683988494,0.5113984942436218
9,0.40405388682136706,0.5282249450683594
10,0.37582653234986696,0.5261324048042297
11,0.34164453618127294,0.548405647277832
12,0.3271462104169492,0.5921056270599365
