epoch,train_loss,val_loss
1,1.025869864092933,0.9657995104789734
2,0.970020866394043,0.9658955335617065
3,0.9699002742767334,0.9645802974700928
4,0.9699348635143704,0.9617411494255066
5,0.9696064382129246,0.9634884595870972
6,0.9680473216374715,0.9686290621757507
7,0.9685921986897786,0.9690841436386108
8,0.9677456760406494,0.9717711210250854
9,0.9664989079369439,0.9576953053474426
10,0.9641040187411838,0.9296764731407166
11,0.9751325538423327,0.9561524987220764
12,0.9671237646208869,0.9510239362716675
13,0.9642651189698114,0.9465354681015015
14,0.9611797449323866,0.9452967643737793
15,0.958620761765374,0.9849846959114075
