epoch,train_loss,val_loss
1,0.9775954900317722,0.9226391393343608
2,0.934194859928555,0.9083586451212565
3,0.9227542229051943,0.8869576932589213
4,0.911257869526192,0.8761798046429952
5,0.9044752611937347,0.8654000744819641
6,0.9026572833237825,0.861640001296997
7,0.8986517263871652,0.8576065216064453
8,0.89572913980484,0.8563574364980062
9,0.8918958393379494,0.8677805727322896
10,0.8869033318625557,0.8765534866650899
11,0.8885309721628825,0.859454763730367
12,0.8839791968133714,0.8567205106417338
13,0.881709911717309,0.8558795113563538
14,0.8825651437971327,0.8629594720204671
15,0.8780632568112126,0.8553145615259806
16,0.8780053780520404,0.858219618956248
17,0.8754723398420545,0.8526119195620219
18,0.8755852207077874,0.8501366537412007
19,0.8713730630874634,0.8544184268315633
20,0.8669879050078215,0.8536654564539592
21,0.8665907973360132,0.8565223951339722
22,0.8640008647176954,0.855826162815094
23,0.8601568746919985,0.8524641569455464
