epoch,train_loss,val_loss
1,0.07306509849097993,0.07321813702583313
2,0.07245490027798547,0.07956668734550476
3,0.07302326877911886,0.07286235690116882
4,0.0724150202009413,0.07282815873622894
5,0.07245243847370147,0.07254642248153687
6,0.07214939019746251,0.07310827821493149
7,0.07230121089352502,0.07255065441131592
8,0.0724449092315303,0.07236122339963913
9,0.07208212478293313,0.07226498425006866
10,0.07215759293900596,0.07225377857685089
11,0.07201793253421783,0.07314877957105637
12,0.07184047652615441,0.0723678469657898
13,0.0721694650583797,0.07210298627614975
14,0.07174984256426493,0.07182806730270386
15,0.07164766730533706,0.073265939950943
16,0.07192128969563379,0.07221142947673798
17,0.07152024391624663,0.0732794776558876
18,0.07208370523320304,0.07202893495559692
19,0.07122210645013385,0.07165618985891342
20,0.07130815035767026,0.06941565126180649
21,0.0704368328054746,0.0750487819314003
22,0.07188519308964411,0.06966900825500488
23,0.07069023701879713,0.06966429203748703
24,0.07083541810512543,0.06831163913011551
25,0.0701745985282792,0.07368682324886322
26,0.07095282971858978,0.06917212903499603
27,0.06907393548223707,0.06872575730085373
28,0.06953014936712053,0.07214944064617157
29,0.0707239623202218,0.06878932565450668
