epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6424259890450371,0.6777777777777778,0.6065596342086792,0.7
2,0.6168805143568251,0.7,0.608301043510437,0.7
3,0.6130334905783336,0.7,0.6097963452339172,0.7
4,0.6199952043427361,0.7,0.6085019707679749,0.7
5,0.6113481505711873,0.7,0.6056739091873169,0.7
6,0.6097437270482381,0.7,0.608233630657196,0.7
7,0.6126333473788368,0.7,0.6059688925743103,0.7
8,0.6100060364935134,0.7,0.6064925789833069,0.7
9,0.6094837692048815,0.7,0.6082120537757874,0.7
10,0.609385967122184,0.7,0.6111802458763123,0.7
