epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9791968816121419,0.6813333333333333,0.9455455630620321,0.743
2,0.9295325903715911,0.7451111111111111,0.9198561104138693,0.7753333333333333
3,0.9165137126887286,0.7542592592592593,0.9165954310099284,0.7743333333333333
4,0.9107787992336132,0.7632222222222222,0.8990140854517619,0.7523333333333333
5,0.9067146165106031,0.7696296296296297,0.9018949149449667,0.7403333333333333
6,0.9007586100542987,0.7674814814814814,0.8959899660746257,0.7523333333333333
7,0.8963167655909503,0.7672592592592593,0.8918860799471537,0.7836666666666666
8,0.8928579755006013,0.764,0.8840013628005982,0.7666666666666667
9,0.8895964221247921,0.7662592592592593,0.8855545879999797,0.7573333333333333
10,0.8842487893281159,0.7639259259259259,0.8866881683667501,0.773
11,0.8849341390397814,0.7647407407407407,0.8782385350863139,0.7553333333333333
12,0.8801060495553193,0.7598888888888888,0.885361230691274,0.7586666666666667
13,0.8801041519553573,0.7604814814814815,0.8794136907259623,0.7396666666666667
14,0.876353890772219,0.7634444444444445,0.8926475195884704,0.7646666666666667
15,0.875778150010992,0.7625925925925926,0.88553342739741,0.7393333333333333
16,0.8739570460142913,0.7626666666666667,0.8824041186968485,0.7556666666666667
