epoch,train_loss,val_loss
1,0.08319571471492641,0.07612874358892441
2,0.074998680724134,0.0657910630106926
3,0.07009992846880174,0.06201840192079544
4,0.06910926530110663,0.06126111000776291
5,0.06909952838207789,0.06364522874355316
6,0.06814352972447968,0.06169572100043297
7,0.06859916035871767,0.06650442630052567
8,0.06737931854962918,0.06165613606572151
9,0.06515624556516487,0.06107700243592262
10,0.06438369167167783,0.05982711538672447
11,0.06435442022415366,0.0650118961930275
12,0.06396133585828515,0.05996565893292427
13,0.06393438566254149,0.06285204738378525
14,0.06264429079929604,0.06156327202916145
15,0.06239208783024559,0.06250817328691483
