epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7363486246786256,0.5491143317230274,0.681723415851593,0.7391304347826086
2,0.5928584079043685,0.8099838969404187,0.5289031267166138,0.8405797101449275
3,0.4540797241644007,0.8293075684380032,0.44267943501472473,0.8840579710144928
4,0.3997822551239708,0.8534621578099839,0.4169725179672241,0.8695652173913043
5,0.37952854557505744,0.8599033816425121,0.41345342993736267,0.855072463768116
6,0.3520429531733195,0.8663446054750402,0.41376379132270813,0.855072463768116
7,0.3548051280579897,0.8808373590982287,0.4207625389099121,0.8405797101449275
8,0.3438617067348554,0.8760064412238325,0.42878127098083496,0.8260869565217391
9,0.32192411361301193,0.8888888888888888,0.4345633387565613,0.8405797101449275
10,0.3269655850390497,0.8808373590982287,0.43405479192733765,0.8405797101449275
