epoch,train_loss,val_loss
1,0.6450683578483415,0.7347440123558044
2,0.49922964569658285,0.7202728986740112
3,0.35332628922176623,0.7201050519943237
4,0.2710836249167653,0.790232241153717
5,0.23542135665624603,0.8567829728126526
6,0.21365400214935842,0.806361973285675
7,0.20452972653776164,0.9593793153762817
8,0.1807046904550911,0.9840438365936279
