epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9298705953668664,0.7384814814814815,0.8919280786514282,0.7683333333333333
2,0.9019386372389617,0.7569259259259259,0.8879507788022359,0.761
3,0.8894305367469788,0.7562962962962962,0.881812641620636,0.7436666666666667
4,0.8871395728853014,0.7536296296296296,0.884949271996816,0.751
5,0.8825526133290044,0.7561481481481481,0.8829406496683756,0.7476666666666667
6,0.8806249995055022,0.7579259259259259,0.8778612995147705,0.7423333333333333
7,0.8796413375359995,0.7534814814814815,0.8865717906951904,0.713
8,0.8772020293430046,0.7588518518518519,0.8728509068489074,0.743
9,0.8733195616757429,0.7547037037037037,0.877470297018687,0.7643333333333333
10,0.8697312250843755,0.7573333333333333,0.8725353663762411,0.7313333333333333
11,0.8699671362417716,0.7543333333333333,0.8726022316614787,0.7486666666666667
12,0.8673707190972787,0.7496666666666667,0.8781107513109843,0.7393333333333333
13,0.8669850965076022,0.7579259259259259,0.8753123784065246,0.732
14,0.8648403611359773,0.7504444444444445,0.8790573523839315,0.7196666666666667
15,0.8632354405367816,0.7524444444444445,0.8770067971547445,0.7393333333333333
