epoch,train_loss,val_loss
1,0.052397618055343625,0.05147247963150342
2,0.050882622651479865,0.05067888498306274
3,0.05037200332902096,0.05076680697997411
4,0.050002748127336856,0.05077578888336817
5,0.05001538856934618,0.05039785917599996
6,0.049718382254794795,0.05022249001264572
7,0.04963023396001922,0.050140980531771975
8,0.04941069608043741,0.050110726376374565
9,0.049280508708070825,0.0499925140440464
10,0.04914560682685287,0.0497913722495238
11,0.049115144738444576,0.04994830407698949
12,0.04904430645704269,0.0500451552371184
13,0.04879560128406242,0.05001742828885714
14,0.04863322722691077,0.0500187574227651
15,0.04860980662372377,0.05003243668874105
