epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6266638056437175,0.6744444444444444,0.5658627152442932,0.7
2,0.5507667442162831,0.7033333333333334,0.5200996398925781,0.73
3,0.501586416694853,0.7377777777777778,0.48618361353874207,0.75
4,0.48004926800727843,0.7744444444444445,0.48425063490867615,0.77
5,0.46999510367711383,0.7755555555555556,0.473407119512558,0.78
6,0.45467357926898533,0.7855555555555556,0.4660084545612335,0.79
7,0.4501348272959391,0.7866666666666666,0.4670584499835968,0.78
8,0.4617739668819639,0.7955555555555556,0.47341135144233704,0.77
9,0.43937095602353415,0.8,0.47459253668785095,0.78
10,0.4185283287366231,0.8088888888888889,0.4720667898654938,0.77
11,0.42241526073879665,0.8166666666666667,0.4690426290035248,0.78
