epoch,train_loss,val_loss
1,0.749286544058058,0.617907702922821
2,0.6174460183249579,0.6464806795120239
3,0.6203325854407417,0.6361915469169617
4,0.6132566565937466,0.6139331459999084
5,0.6134192232290904,0.6259357929229736
6,0.6158074601491292,0.61370450258255
7,0.6133730851279364,0.63006192445755
8,0.6188860850863986,0.6127949953079224
9,0.6118664365344577,0.6137356162071228
10,0.6113209576076931,0.6124112010002136
11,0.6145331796010335,0.6125087738037109
12,0.6141476236449348,0.6242381930351257
13,0.6133977079391479,0.6147987246513367
14,0.6177112399207221,0.6133436560630798
15,0.6129968240525987,0.6136263608932495
