epoch,train_loss,val_loss
1,0.05574606921385836,0.05071849325299263
2,0.05252742397012534,0.05097638266285261
3,0.05210332749287287,0.04984041404724121
4,0.05144739204424399,0.04925691611568133
5,0.051203072482789005,0.04944211776057879
6,0.05092682347695033,0.04913842726747195
7,0.050723971287409464,0.049018602420886355
8,0.05055639371386281,0.04842612333099047
9,0.05038187473239722,0.04858348652720451
10,0.05015264731645584,0.04863187408447266
11,0.05002188905190538,0.04915637050072352
12,0.04999411263730791,0.048787674089272814
13,0.04974753278273123,0.0484520444671313
