epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.48780746332804364,0.7948518518518518,0.4698679184913635,0.8073333333333333
2,0.457820479022132,0.8033333333333333,0.4405289345582326,0.8146666666666667
3,0.45059588432312014,0.8062592592592592,0.43844766322771705,0.808
4,0.4483528884781732,0.8097777777777778,0.4338807628949483,0.811
5,0.44453337173108703,0.8127037037037037,0.4318485725720723,0.813
6,0.44329997566011214,0.8146296296296296,0.4432703615029653,0.8083333333333333
7,0.4409094980734366,0.8163333333333334,0.4325577529271444,0.815
8,0.43857687356736924,0.8187407407407408,0.4278788537979126,0.8203333333333334
9,0.43671812663254916,0.8210740740740741,0.4281267495950063,0.819
10,0.43691889935069617,0.8201111111111111,0.4454945805867513,0.812
11,0.43545042967796327,0.8198148148148148,0.43054252632459006,0.8203333333333334
12,0.43545521385581404,0.8202592592592592,0.43064535228411355,0.8156666666666667
13,0.43390938552220665,0.8198888888888889,0.4288567069371541,0.8246666666666667
