epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.4405721752892319,0.7638134482112755,0.8814730898539225,0.651
2,0.40214565745072545,0.792058437909721,0.8170122868220011,0.66
3,0.38923900137793416,0.8020977711181869,0.9163733755747477,0.6363333333333333
4,0.3815338540309421,0.8097771118186926,0.9039808158874512,0.6386666666666667
5,0.37520907722367486,0.8106386963850909,0.9905081523259481,0.589
6,0.37190400384342787,0.8126240869076606,0.803841690381368,0.6406666666666667
7,0.3673138699653913,0.8136355122682151,0.9691818183263143,0.6143333333333333
8,0.3617748172458671,0.8182056564899794,0.8610084578196208,0.6346666666666667
9,0.3558578715685669,0.8231878628956734,0.8738462003072103,0.662
10,0.3528870784090931,0.8252107136167822,0.9046262470881145,0.6373333333333333
11,0.34788959538039027,0.8275707061247425,0.9157952337265015,0.6356666666666667
