epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6403729140086643,0.7681159420289855,0.5606982707977295,0.8405797101449275
2,0.5122851575342353,0.821256038647343,0.3924808204174042,0.8695652173913043
3,0.4062145791959839,0.8373590982286635,0.3049604594707489,0.8695652173913043
4,0.3627819946806596,0.8486312399355878,0.28882476687431335,0.8695652173913043
5,0.3425139528061841,0.8502415458937198,0.26413097977638245,0.8840579710144928
6,0.324890678871465,0.8679549114331723,0.25802960991859436,0.8840579710144928
7,0.3195855768694394,0.8743961352657005,0.248290553689003,0.8840579710144928
8,0.33056557480839716,0.8727858293075684,0.24838121235370636,0.8695652173913043
9,0.31565077950797027,0.8695652173913043,0.2584913671016693,0.8985507246376812
10,0.3118092815561187,0.8727858293075684,0.2509203851222992,0.855072463768116
11,0.2992637944010337,0.8727858293075684,0.25558266043663025,0.8695652173913043
12,0.3052466822707135,0.8711755233494364,0.25635993480682373,0.8695652173913043
