epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.9860252349288375,0.6576666666666666,0.9221778211593628,0.773
2,0.9364984701651115,0.7543333333333333,0.9211940781275432,0.7746666666666666
3,0.9162303454611036,0.7640370370370371,0.9096186226209004,0.7326666666666667
4,0.9068884789148967,0.7697777777777778,0.9052559394836426,0.7923333333333333
5,0.9047152868023625,0.7682222222222223,0.9039191535313924,0.7603333333333333
6,0.8971925076555323,0.7705555555555555,0.8963116858800252,0.7926666666666666
7,0.8950657927548444,0.7695555555555555,0.8892506934801737,0.788
8,0.8897329589349252,0.7698148148148148,0.8957312971750895,0.7583333333333333
9,0.8910013985987063,0.7663703703703704,0.887889004389445,0.7793333333333333
10,0.8883315717909072,0.771074074074074,0.8963822717666626,0.7763333333333333
11,0.8870336068824486,0.7654074074074074,0.8850312803586324,0.776
12,0.8849115702664411,0.7701481481481481,0.8837102975845337,0.748
13,0.8839156858656142,0.7663703703703704,0.8885342664718628,0.781
14,0.8810465207099915,0.7670370370370371,0.8939728485743205,0.7986666666666666
15,0.8794406982704445,0.7647777777777778,0.8796298297246298,0.773
16,0.876716892171789,0.7648518518518519,0.8857310287157695,0.73
17,0.8771765783804434,0.7644814814814814,0.8801253360112508,0.7716666666666666
18,0.8747098965115018,0.7645925925925926,0.8815844033559164,0.772
19,0.8714979102876451,0.7609259259259259,0.8767250086466472,0.767
20,0.8699481518710102,0.7647037037037037,0.88410653368632,0.755
21,0.8685670387303388,0.7616296296296297,0.8810696964263915,0.776
22,0.8671694008509317,0.7658148148148148,0.8820862706502278,0.783
23,0.8631392748797382,0.7601851851851852,0.8982638028462728,0.784
24,0.8627364826908818,0.7608888888888888,0.8975361070632935,0.782
