epoch,train_loss,val_loss
1,0.07566468019320385,0.06183568388223648
2,0.05467413574601141,0.046918559819459915
3,0.04659036434167057,0.04259209707379341
4,0.04443189339493304,0.039934732019901276
5,0.03976924381490299,0.03973191976547241
6,0.041917641291727765,0.03905509412288666
7,0.04216158090102308,0.038672104477882385
8,0.04190528335502662,0.037815604358911514
9,0.0406773926243306,0.03850363567471504
10,0.03739732280133619,0.03993336483836174
11,0.037521164060454824,0.038998086005449295
12,0.03892166297972778,0.03944985195994377
13,0.0356379440009306,0.04381488263607025
