epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.05230347652347,0.7311851851851852,0.05022962444027265,0.7806666666666666
2,0.05090105445517434,0.7571111111111111,0.049783359169960024,0.7493333333333333
3,0.050344452182451885,0.7573703703703704,0.04995334103703499,0.7336666666666667
4,0.05007492461027922,0.7552592592592593,0.04988186557094256,0.7516666666666667
5,0.04978747226132287,0.7559259259259259,0.04989431470632553,0.7516666666666667
6,0.04949067677833416,0.7505925925925926,0.049530954857667286,0.7573333333333333
7,0.04944413595950162,0.7547037037037037,0.04939527728160222,0.7473333333333333
8,0.049139557871553635,0.7565185185185185,0.0499023000895977,0.683
9,0.04941864440176222,0.757962962962963,0.04948177456855774,0.755
10,0.0490160209470325,0.7603703703703704,0.04932884110013644,0.737
11,0.048906742750494565,0.7573333333333333,0.04975755785902341,0.7663333333333333
12,0.048892769509995423,0.7558148148148148,0.04924249987800916,0.7596666666666667
13,0.04885262633915301,0.7531851851851852,0.04949084612727165,0.751
14,0.048743828503070054,0.7567777777777778,0.049535992989937466,0.7426666666666667
15,0.048635109026122975,0.7576296296296297,0.0495260941584905,0.747
16,0.048683399114343856,0.7586666666666667,0.04958106792966525,0.7573333333333333
17,0.04859919413813838,0.7595555555555555,0.049631733606259026,0.7656666666666667
