epoch,train_loss,val_loss
1,0.8549516585905963,0.7433663010597229
2,0.7541899038013821,0.7112457156181335
3,0.6941932313108213,0.6947727203369141
4,0.6443662820998789,0.8453947901725769
5,0.6648812691370646,0.6696110963821411
6,0.5963790570288273,0.65071040391922
7,0.5831202288756624,0.6975347399711609
8,0.5760431900116556,0.7394812703132629
9,0.5643616303345623,0.6793156862258911
10,0.5546229301251459,0.6676989793777466
11,0.567618060419141,0.6394681930541992
12,0.5540172089125224,0.6558553576469421
13,0.5613200254678342,0.6455408334732056
14,0.5450656299333834,0.6966831684112549
15,0.5481741178342877,0.711517870426178
16,0.5618054476145193,0.6412864327430725
