epoch,train_loss,val_loss
1,0.07318110631571875,0.07284969836473465
2,0.0727105552289221,0.07268460839986801
3,0.07279554684956868,0.07284405827522278
4,0.0725343554549747,0.07281643897294998
5,0.07255343165662553,0.07302706688642502
6,0.0724341834253735,0.07313012331724167
7,0.07185774978664186,0.07145211845636368
8,0.07225110001034207,0.07219291478395462
9,0.07183083433243964,0.0715722143650055
10,0.0722815084622966,0.07278332114219666
11,0.07214402870999442,0.07263880968093872
12,0.07178629722860125,0.07043273746967316
13,0.07134696937269634,0.06923108547925949
14,0.07143627216418584,0.07080218940973282
15,0.07134279522630904,0.07008977234363556
16,0.07147203342782127,0.07061369717121124
17,0.07086555060413148,0.07088130712509155
18,0.07020248611768087,0.06947797536849976
