epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.08257980929048742,0.5523349436392915,0.07599379867315292,0.6956521739130435
2,0.07464843735266807,0.7262479871175523,0.0665164589881897,0.7681159420289855
3,0.07175841374433752,0.7133655394524959,0.06825143843889236,0.7391304347826086
4,0.06981870938758343,0.7439613526570048,0.06637396663427353,0.7391304347826086
5,0.06832451310950585,0.750402576489533,0.06283483654260635,0.7536231884057971
6,0.06829367849177977,0.7375201288244766,0.06601495295763016,0.7246376811594203
7,0.06852269182266628,0.750402576489533,0.06265514343976974,0.7536231884057971
8,0.06710154525995639,0.7584541062801933,0.06257366389036179,0.7536231884057971
9,0.06640155614622165,0.7568438003220612,0.061037465929985046,0.7536231884057971
10,0.06556564634260924,0.750402576489533,0.06015636771917343,0.7971014492753623
11,0.06470560086906052,0.7632850241545893,0.05948025360703468,0.7536231884057971
12,0.06416771769667594,0.7584541062801933,0.05586322396993637,0.8115942028985508
13,0.06482971350447951,0.7536231884057971,0.061552103608846664,0.7536231884057971
14,0.06469937255561063,0.7584541062801933,0.0599396750330925,0.7681159420289855
15,0.0646660489520589,0.7600644122383253,0.06141382083296776,0.7681159420289855
16,0.06544873124999316,0.7648953301127214,0.058239370584487915,0.7971014492753623
17,0.06370812665293182,0.7600644122383253,0.05916985496878624,0.7971014492753623
