epoch,train_loss,val_loss
1,0.9712581374910143,0.9731410145759583
2,0.9665646881527371,0.979376494884491
3,0.9674457221561008,0.9759055376052856
4,0.9652955643335979,0.9683424830436707
5,0.9660223711861504,0.9666497707366943
6,0.9683709716796876,0.9632270336151123
7,0.9620602125591702,0.9703719615936279
8,0.9624403285980224,0.97434002161026
9,0.9595949300130209,0.9605899453163147
10,0.9609854555130005,1.0364233255386353
11,1.0162090426021153,0.9583852291107178
12,0.9447353098127577,1.089930534362793
13,0.9821467460526361,0.9352009296417236
14,0.9386132838990954,0.9613439440727234
15,0.9401447751786973,0.9439622163772583
16,0.9323076587253146,0.9635822772979736
17,0.9565385423766242,0.9581090807914734
18,0.9580201991399129,0.9751076102256775
