epoch,train_loss,val_loss
1,0.4914591543851075,0.4579126508235931
2,0.4565603073173099,0.4528809074560801
3,0.44984284787707857,0.45730636731783547
4,0.44507610481756704,0.43942617932955425
5,0.44270651900326763,0.44138890886306764
6,0.44125858226528875,0.43629670691490174
7,0.44052488872740003,0.4372399340470632
8,0.43871511348971615,0.43711662419637043
9,0.4380822384180846,0.4435215476353963
10,0.43713300760587054,0.4348991581598918
11,0.43600300531034114,0.43415654603640236
12,0.43509388416784783,0.43432599178949993
13,0.43513056272930567,0.43452558732032776
14,0.43313901314028985,0.4342378391424815
15,0.4331718529595269,0.4354523541132609
16,0.43316252849720144,0.4320088091691335
17,0.4313966278941543,0.4357228502432505
18,0.4315580215807314,0.4325645534197489
19,0.43091051656228524,0.4364531514644623
20,0.4302284085838883,0.43399917634328206
21,0.42878894100365816,0.4336214140256246
