epoch,train_loss,val_loss
1,0.46578487940187807,0.4382576127052307
2,0.44487143963354603,0.4351441513697306
3,0.4393581657056455,0.4322493953704834
4,0.43754588976612796,0.43299363056818646
5,0.4368699413758737,0.42993195382754007
6,0.4342711702541069,0.4307104498545329
7,0.43344247152187204,0.43012822008132934
8,0.4319560715887282,0.42987826744715374
9,0.43047276013868824,0.4287951877911886
10,0.43129929264386496,0.4312894576390584
11,0.4292812720493034,0.43009456698099774
12,0.4288562904993693,0.4303471314907074
13,0.4264125952720642,0.42924411296844484
14,0.42638619307235437,0.429714971780777
