epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.20534634255412695,0.5072463768115942,0.08457601070404053,0.4492753623188406
2,0.08197782902517949,0.5088566827697263,0.08334536105394363,0.5652173913043478
3,0.07996664594576938,0.5764895330112721,0.08188554644584656,0.6666666666666666
4,0.07698018565749969,0.7004830917874396,0.08023618906736374,0.6811594202898551
5,0.07309910041938465,0.7439613526570048,0.07915875315666199,0.6956521739130435
6,0.10657616132411404,0.6312399355877617,0.08501697331666946,0.4492753623188406
7,0.08158332582161239,0.4782608695652174,0.08297063410282135,0.5507246376811594
8,0.08019842929694196,0.5829307568438004,0.08234824240207672,0.6086956521739131
9,0.07907008116947856,0.6280193236714976,0.0818028673529625,0.6811594202898551
10,0.07797579214144829,0.6859903381642513,0.08130595088005066,0.6956521739130435
